指标名称,资金净流入额：A股,资金净流入额：主板,美元指数,GDP：当季值,GDP：当季同比,GDP增长贡献率：最终消费支出,GDP增长贡献率：资本形成总额,GDP增长贡献率：货物和服务净出口,全社会用电量：当月值,全社会用电量：当月同比,GDP：当季同比,工业增加值：当月同比,资产负债率,应收账款平均回收期,利润总额：累计同比,工业企业：利润总额：当月同比,固定资产投资完成额：累计同比,房地产开发投资完成额：开发计划总投资：累计同比,房地产开发投资完成额：开发新增固定资产：累计同比,房地产开发计划总投资：当月值,房地产开发新增固定资产投资：当月值,贸易顺差：当月值,贸易顺差：当月同比,财政预算收入：当月值,财政预算收入：当月同比,CPI：当月同比,PPI：全部工业品：当月同比,M2：同比,M2：环比,M2,PMI,宏观经济景气指数：预警指数,涨跌幅：上证综合指数,涨跌幅：沪深300指数
单位,元,元,1973年3月=100,亿元,%,%,%,%,亿千瓦时,%,%,%,%,天,%,%,%,%,%,万元,万元,千美元,%,亿元,%,%,%,%,%,亿元,%,,%,%
2019-06-30,,,,242573.8,6.2,60.1,19.2,20.7,5987,5.5,6.2,6.3,57,54.4,-2.4,-3.1,5.8,15.1,-1.2,228110839,25201673,50980000,22.52,17927,1.4,2.7,0,8.5,1.6,1921360.19,49.4,,,
2019-07-01,16690446798,8522081354,96.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,2.88
2019-07-02,-19670926617,-10834546036,96.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03,0.03
2019-07-03,-26940256115,-15186755485,96.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.94,-1.11
2019-07-04,-17982243421,-9644375563,96.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33,-0.52
2019-07-05,-4627608934,-3323218761,97.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.52
2019-07-08,-35147675371,-20229258497,97.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.58,-2.32
2019-07-09,-12439785127,-8639278822,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18,-0.25
2019-07-10,-12970115998,-7223688024,97.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44,-0.17
2019-07-11,-11606597578,-6979725334,97.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,-0.04
2019-07-12,-1871409196,499085374,96.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44,0.62
2019-07-15,-764607918,-1248876712,96.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.41
2019-07-16,-9416269338,-6097240104,97.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,-0.45
2019-07-17,-6962491689,-4790612785,97.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,-0.06
2019-07-18,-20819633280,-11125850103,96.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.04,-0.95
2019-07-19,-7002218365,-3406245364,97.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,1.05
2019-07-22,-25997900127,-11985963865,97.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.27,-0.69
2019-07-23,-3883586461,-3762319333,97.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,0.22
2019-07-24,4476996877,1790404576,97.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.79
2019-07-25,-1645255565,956169908,97.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.82
2019-07-26,-7081407256,-1586590206,97.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.19
2019-07-29,-8794143294,-5269103491,98.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.11
2019-07-30,-7651826320,-3405204888,98.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.42
2019-07-31,-15663584403,-9344575387,98.59,,,,,,6672,2.7,,4.8,56.8,54.2,-1.7,2.6,5.7,15.1,-0.1,172249904,19522371,45050000,60.61,17777,1.81,2.8,-0.3,8.1,-0.1,1919410.82,49.7,,-0.67,-0.9
2019-08-01,-15366227159,-10757185731,98.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81,-0.83
2019-08-02,-21306877726,-10859457913,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.41,-1.47
2019-08-05,-18494119531,-10961913901,97.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.62,-1.91
2019-08-06,-23778554062,-11816969410,97.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.56,-1.07
2019-08-07,-13855582339,-6360158888,97.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.32,-0.41
2019-08-08,-4037977997,-1164940643,97.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,1.32
2019-08-09,-19226242300,-10445354095,97.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.71,-0.97
2019-08-12,2486568434,1835345776,97.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,1.8
2019-08-13,-12373269149,-5772354258,97.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.63,-0.9
2019-08-14,-4639718617,-2417696004,97.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,0.45
2019-08-15,-3173299842,-1837696193,98.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.32
2019-08-16,926316577,288662500,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.45
2019-08-19,8512228670,3462502760,98.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,2.17
2019-08-20,-14362482773,-5378557325,98.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11,-0.09
2019-08-21,-15131297923,-5696639524,98.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.16
2019-08-22,-11394560766,-4211450450,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.31
2019-08-23,-12009048778,-3199416617,97.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,0.72
2019-08-26,-19961712730,-11684605480,98.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.17,-1.44
2019-08-27,1764692006,-420574115,98.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,1.36
2019-08-28,-16827674187,-9237142887,98.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.29,-0.38
2019-08-29,-13577037752,-7434993129,98.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,-0.33
2019-08-30,-23924748294,-10616179349,98.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.16,0.25
2019-08-31,,,,,,,,,6770,3.6,,4.4,56.8,54.5,-1.7,-2,5.5,14.6,0.6,134126108,17761109,34830000,24.79,11438,3.26,2.8,-0.8,8.2,0.84,1935492.43,49.5,,,
2019-09-02,6956311661,3663399718,99.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,1.28
2019-09-03,-12089615030,-8573907408,98.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,0.14
2019-09-04,-11553046312,-3154538960,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,0.84
2019-09-05,862683893,322314354,98.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,1.01
2019-09-06,-25148767626,-10325469913,97.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.59
2019-09-09,3392248963,-584300444,98.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.62
2019-09-10,-28418105036,-13335312143,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,-0.34
2019-09-11,-31637737593,-14582342376,98.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,-0.74
2019-09-12,-11310630576,-4194848064,98.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,1.08
2019-09-13,,,97.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,-17786696560,-11069786949,98.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-0.37
2019-09-17,-47134683078,-24257623190,98.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.74,-1.68
2019-09-18,-16921321372,-8452659251,98.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.48
2019-09-19,-4891568158,-2827852823,98.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,0.37
2019-09-20,-18914233505,-8851442952,98.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,0.29
2019-09-23,-25367940933,-14053941087,98.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.98,-1.14
2019-09-24,-9612790097,-4620573985,98.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.27
2019-09-25,-36945395317,-16601054505,99.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-0.77
2019-09-26,-39195207288,-16690161030,99.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.89,-0.77
2019-09-27,-6957078331,-4795451002,99.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,0.3
2019-09-30,-19963950785,-9648117338,99.4,252208.7,6,60.5,19.8,19.6,6020,4.4,6,5.8,56.9,54.6,-2.1,-5.3,5.4,14,4,161484040,22554833,39650000,25.12,13617,5.05,3,-1.2,8.4,0.87,1952250.49,49.8,,-0.92,-0.99
2019-10-01,,,99.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,,,99.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,,,98.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,,,98.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,,,98.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,-7147673728,-1474209105,99.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.61
2019-10-09,-5363058052,-2101049205,99.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.14
2019-10-10,70034937,-2016901272,98.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,0.82
2019-10-11,-4895306080,80929365,98.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,0.96
2019-10-14,-2964059946,552928105,98.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,1.06
2019-10-15,-26326120584,-10996085228,98.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.56,-0.43
2019-10-16,-15954371008,-7588435620,98.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.41,-0.34
2019-10-17,-11663927197,-5723281074,97.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05,0.06
2019-10-18,-21392971165,-12026454636,97.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.32,-1.42
2019-10-21,-13434879028,-6712362927,97.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.3
2019-10-22,-3472496506,-2198193633,97.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.39
2019-10-23,-13597214624,-5904180237,97.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.64
2019-10-24,-10620930997,-5739690453,97.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02,-0.01
2019-10-25,-5288850482,-2456935502,97.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48,0.67
2019-10-28,148579594,-1061036801,97.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.76
2019-10-29,-27445375505,-10982650386,97.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.87,-0.42
2019-10-30,-21786622150,-10485366885,97.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,-0.49
2019-10-31,-23124022616,-9854566101,97.33,,,,,,5790,5,,4.7,56.8,55.4,-2.9,-9.9,5.2,13.9,8.5,158394142,33846738,42810000,25.84,17026,8.26,3.8,-1.6,8.4,-0.34,1945600.55,49.3,,-0.35,-0.12
2019-11-01,1104336223,2332532068,97.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.69
2019-11-04,-5948639251,-1924777659,97.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,0.65
2019-11-05,-8641083915,-4315103003,97.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,0.62
2019-11-06,-23645778980,-11272465891,97.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.43,-0.45
2019-11-07,-5017573069,-3919428019,98.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.18
2019-11-08,-16426188654,-8447732268,98.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49,-0.47
2019-11-11,-31307504338,-16411364688,98.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.83,-1.76
