证券代码,证券名称,首发上市日期,相对大盘区间涨跌幅3月前,相对大盘区间涨跌幅6月前,相对大盘区间涨跌幅52周前,"收盘价
[交易日期]最新(2020-07-21)
[复权方式]不复权","每股收益EPS(基本)
[报告期]最新一期
[单位]元","每股息税前利润
[报告期]最新一期
[单位]元","净资产收益率ROE(平均)
[报告期]最新一期
[单位]%","净资产收益率ROE(加权)
[报告期]最新一期
[单位]%","销售净利率
[报告期]最新一期
[单位]%","总资产报酬率ROA
[报告期]最新一期
[单位]%","销售毛利率
[报告期]最新一期
[单位]%","研发费用/营业总收入
[报告期]最新一期","投入资本回报率ROIC(TTM)
[交易日期]最新(2020-07-21)
[单位]%
[TTM基准日]报表公告日期","年化投入资本回报率ROIC
[报告期]最新一期
[单位]%","EBITDA/营业总收入
[报告期]最新一期
[单位]%","价值变动净收益/利润总额
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/营业收入
[报告期]最新一期
[单位]%","经营活动产生的现金流量净额/经营活动净收益
[报告期]最新一期
[单位]%","资产负债率
[报告期]最新一期
[单位]%","流动资产/总资产
[报告期]最新一期
[单位]%","非流动资产/总资产
[报告期]最新一期
[单位]%","流动比率
[报告期]最新一期","现金比率
[报告期]最新一期
[调整类型]调整前","速动比率
[报告期]最新一期","息税折旧摊销前利润/负债合计
[报告期]最新一期","存货周转天数
[报告期]最新一期
[单位]天","应收账款周转天数(含应收票据)
[报告期]最新一期
[单位]天","存货周转率
[报告期]最新一期
[单位]次","基本每股收益同比增长率
[报告期]最新一期
[单位]%","营业总收入同比增长率
[报告期]最新一期
[单位]%","收益质量风险
[报告期]最新一期"
002061.SZ,浙江交科,2006-08-16,-24.45692811,-9.158213255,-11.59449,5.72,0.01,0.051307273,0.128090476,0.13,-0.047257811,0.229767339,5.215549717,0.933699997,5.01222186,0.283455941,——,67.01112493,-4.535342567,-1095.344074,69.19597128,75.38395107,24.61604893,1.185704939,0.245271804,1.113752657,——,122.9696202,56.1160118,0.731888086,-75,-3.086259582,——
002062.SZ,宏润建设,2006-08-16,-14.02790465,37.11060166,26.17849651,5.14,0.09,0.1203701,2.93386226,2.94,3.963465331,0.852615728,9.795885156,2.113446143,4.455313224,4.957919597,——,-0.35942158,-12.9931252,-291.2204079,77.84325408,77.57483874,22.42516126,1.15943608,0.282457129,0.839118976,——,226.7152085,43.29251866,0.39697381,0,-5.621380288,——
601111.SH,中国国航,2006-08-18,-11.7331306,-26.20566117,-35.93737435,7.15,-0.35,-0.38048402,-5.262408757,-5.26,-32.54804759,-1.880459097,-12.22652243,0.690980987,-0.693266495,-12.11213546,——,——,-50.51525702,——,67.23656076,8.930275961,91.06972404,0.320746961,0.137016549,0.286517177,——,11.37701895,29.11711552,7.910683846,-275,-46.99346646,——
002063.SZ,远光软件,2006-08-23,-38.62433267,-17.0936054,11.75541959,10.65,0.0082,0.008543479,0.280332891,0.28,2.982062516,0.251124778,61.26465108,28.43334301,9.128705324,1.118968794,——,10.39274143,-83.40594276,-1910.952005,9.589550691,70.61513433,29.38486567,7.709199087,1.727356516,7.533279238,——,37.69067431,327.2901935,2.387858579,1.234567901,-20.38188016,——
002064.SZ,华峰氨纶,2006-08-23,2.620118644,-13.05528687,3.325345844,6.19,0.06,0.073995923,3.097940043,3.36,10.37611276,1.977051638,21.91570292,3.939976574,11.65485098,7.68350422,——,4.936140265,-20.45597676,-186.6225263,44.43377134,49.33183708,50.66816292,1.419809314,0.361735591,1.035170337,——,93.07060028,66.53908347,0.967007838,-25,-24.44647175,——
002065.SZ,东华软件,2006-08-23,-23.2627233,-18.77039412,82.37428545,12.93,0.0509,0.056381484,1.650191353,1.65,8.719822939,1.042329112,31.11324365,7.590783607,4.644782616,5.050226929,——,-0.210285781,-36.74801062,-444.9913802,42.20797399,86.627306,13.372694,2.090128118,0.221245514,1.34486604,——,397.4813882,328.5826083,0.226425696,2.414486922,5.434264946,——
002066.SZ,瑞泰科技,2006-08-23,-3.231529706,21.80126089,6.719114284,10.3,-0.0416,0.116873884,-2.152925478,-2.15,0.271864756,0.682633348,17.91189889,2.709240877,0.354009198,-1.552312278,——,——,-8.659718088,-1934.082444,74.98917762,68.67459922,31.32540078,0.953299908,0.140340206,0.600463078,——,127.7988847,86.19075091,0.704231498,-235.9477124,-24.49995891,——
002067.SZ,景兴纸业,2006-09-15,-6.418342896,-8.430841095,-10.74894913,3.41,0.04,0.047498551,0.989330364,0.99,5.138480529,0.923292289,13.29589331,5.689546207,2.995030526,3.354055984,——,39.62782727,-7.199114145,——,20.99118443,43.12359917,56.87640083,2.077460182,0.446899319,1.525168751,——,66.8854495,122.8594236,1.345584139,-42.85714286,-33.53575384,——
002068.SZ,黑猫股份,2006-09-15,12.22487318,8.828352435,-28.39746898,5.12,-0.0055,0.047080366,-0.137928851,-0.14,-0.8446219,0.477057931,11.0766415,0.084086187,-3.366617544,-0.259500463,——,74.95640464,-30.48482063,——,58.41935851,51.05497006,48.94502994,0.893859692,0.206671698,0.673565665,——,69.26819445,92.72569145,1.299297617,94.61312439,-29.63037583,——
601699.SH,潞安环能,2006-09-22,-4.297130776,-13.60053473,-30.08131511,6.66,0.23,0.366142651,2.724091084,2.75,11.34993122,1.47737852,37.58450263,0.140324984,4.293636089,5.582571376,——,2.785833685,-11.94233483,-78.8208775,66.83137097,36.01764916,63.98235084,0.708515232,0.37863256,0.684438061,——,23.01488128,87.36573589,3.910513328,-23.33333333,-10.36283379,——
002069.SZ,獐子岛,2006-09-28,25.24832377,33.88381385,13.16642661,3.91,0.0052,0.047751328,85.45264858,85.45,0.590540319,1.159570682,8.711579456,0.057917471,-14.03706326,0.598556477,——,2.525072274,-0.634270601,——,97.75247679,53.80905684,46.19094316,0.648325262,0.176035341,0.369346374,——,168.7398212,70.77599708,0.533365505,108.5667216,-28.67908411,——
601588.SH,北辰实业,2006-10-16,-8.024182316,-15.03539597,-36.25045385,2.97,0.05,0.12895232,1.128451105,0.92,9.828120559,0.463287605,37.48370571,——,2.003870117,1.538219022,——,3.179633665,-26.60572458,-212.2226571,78.30479261,88.35604486,11.64395514,1.756286059,0.300016838,0.441680187,——,3554.030789,2.554500305,0.02532336,-79.16666667,-50.7400081,——
600017.SH,日照港,2006-10-17,2.357167304,-6.579379285,-18.67267881,2.91,0.058,0.110083667,1.498055206,1.5,14.50293427,1.454614005,28.70820253,——,3.042419892,3.843477794,——,3.879068328,12.58175509,68.63709101,40.23526267,11.01045484,88.98954516,0.454295448,0.132309279,0.435339844,——,9.719545419,53.26816381,9.259692313,-23.68421053,9.331955731,——
002073.SZ,软控股份,2006-10-18,-6.022303296,-13.17859381,-42.03520468,4.46,-0.04,-0.03895142,-0.889699043,-0.9,-10.25324738,-0.462008201,15.23678612,6.130089701,0.413024851,-2.688661514,——,——,-15.33177529,——,42.21326542,72.22076009,27.77923991,1.826319978,0.182935656,1.314857401,——,358.7659373,277.6382853,0.250859936,-300,-37.35422895,——
002074.SZ,国轩高科,2006-10-18,3.120868444,23.25591349,99.43711389,26.98,0.03,0.081938046,0.376801547,0.36,4.451204038,0.368701708,28.99861107,7.792637453,-0.619635229,0.719826602,——,106.7858664,-95.36592439,——,63.68058997,58.00421298,41.99578702,1.291898868,0.247761651,0.932558813,——,694.7134327,781.3301896,0.12954982,-83.33333333,-58.360511,——
002075.SZ,沙钢股份,2006-10-25,-24.22591388,65.40213901,41.04447166,11.69,0.0445,0.105626392,1.958854658,1.96,6.657333106,1.991442485,10.58718795,0.455293053,8.125740514,6.203119104,——,17.85732528,7.382515811,106.7474217,35.2972581,58.40219615,41.59780385,1.722139073,0.036008708,1.27692435,——,62.52792615,1.145057099,1.439356869,-1.982378855,-5.386466797,——
600018.SH,上港集团,2006-10-26,-10.3858603,-24.78044608,-46.92299217,4.57,0.0719,0.104158213,2.008130258,2.0104,35.15627445,1.687365941,34.41037007,-0.003202194,7.011866832,5.369192904,——,48.38397733,-3.696815549,-19.4210883,35.470899,28.33524334,71.66475666,2.140823547,0.906545777,1.386014673,——,362.3402171,46.71295895,0.248385345,-13.26899879,-33.83146701,——
601398.SH,工商银行,2006-10-27,-16.8089679,-19.94265369,-24.60476279,5.1,0.24,——,3.106374789,3.36,37.45412571,——,——,——,——,——,——,13.38312173,858.6419889,2719.699972,91.33715775,——,——,——,——,——,——,——,——,——,4.347826087,-3.618668286,——
002078.SZ,太阳纸业,2006-11-16,23.740929,17.55127423,61.72723758,12.32,0.21,0.310028492,3.596394503,3.6,9.691911991,2.420110656,24.58844067,1.941124123,7.830065416,7.430160689,——,0.545886783,5.103479434,45.43431773,55.04822387,35.80208022,64.19791978,0.821040703,0.165901914,0.638704935,——,55.53276449,46.06642367,1.62066486,40,1.858000169,——
002079.SZ,苏州固锝,2006-11-16,-0.099557316,-7.189788155,59.86271529,12.26,0.0178,0.027431225,0.748864735,0.75,5.322065305,0.905175128,14.11280563,4.631379452,5.134831198,2.844805214,——,7.593060716,-13.913027,-309.5534499,12.19268246,69.72530891,30.27469109,6.254958333,1.161865395,5.435850579,——,63.44276339,139.3899898,1.418601511,-25.83333333,-22.97964868,——
002080.SZ,中材科技,2006-11-20,39.32599367,30.622562,69.71058822,19.25,0.1442,0.238887292,2.049242506,7.29,8.746118731,1.349082231,26.56861252,4.48295516,7.12551714,4.335063527,——,-0.188669083,5.838997199,64.19314184,56.93080659,36.46526047,63.53473953,0.954586192,0.168161965,0.737250038,——,98.71680572,107.8749132,0.911698868,-14.21772754,8.675777813,——
002081.SZ,金螳螂,2006-11-20,-9.932493836,-11.4115482,-30.79522007,9.03,0.1248,0.144818561,2.181737051,2.18,6.941745163,1.022194245,16.39656097,4.537263491,9.020708258,6.008629088,——,-0.532261646,-43.52276484,-918.0906336,56.9381661,88.18737093,11.81262907,1.618095525,0.227393896,1.612993597,——,2.529819846,453.5191413,35.57565577,-44.43455031,-28.66344446,——
002082.SZ,万邦德,2006-11-20,-14.97325619,-3.013995065,-5.911123716,10.53,0.08,0.12427778,2.311718701,1.09,1.932959296,1.729835502,8.987789235,0.943430867,3.863409204,5.33824513,——,0.688173323,-5.528937232,-212.8241152,46.65541152,57.06213411,42.93786589,1.72215162,0.368601572,1.294990899,——,27.20068036,26.43998214,3.308740767,14.28571429,-24.97837043,——
601666.SH,平煤股份,2006-11-23,-0.312573666,9.114121365,-0.303453836,4.83,0.1306,0.357753923,2.05577026,2.0521,6.397150057,1.524443673,19.26622012,0.243605729,2.804575949,2.973088601,——,3.424856183,1.194207645,15.89741402,69.30696921,32.26688128,67.73311872,0.7427701,0.423257152,0.679695841,——,28.34166429,36.51170695,3.175536873,-4.532163743,-3.049383779,——
002083.SZ,孚日股份,2006-11-24,-43.97839347,-17.87984515,-13.6143655,5.73,0.11,0.189357969,2.525386443,2.51,8.090432786,1.838241298,18.61744075,0.015000041,4.362921409,4.6443398,——,13.79268782,25.59007894,422.4692551,53.98165473,49.41011502,50.58988498,1.109568081,0.323264999,0.76318875,——,120.8393915,47.0102495,0.744790245,-26.66666667,-6.28325286,——
002084.SZ,海鸥住工,2006-11-24,116.1816571,67.35320381,133.4739788,11.63,-0.043,-0.024634001,-1.312336104,-1.31,-5.125221372,-0.411980612,17.63212475,4.265650086,4.570630904,-3.656330144,——,——,10.37810354,——,44.19500998,65.92130258,34.07869742,1.935644041,0.528250276,1.365296178,——,141.2863517,134.3257369,0.637004204,-534.3434343,-17.16320665,——
002085.SZ,万丰奥威,2006-11-28,-8.637363066,-11.49677292,-6.467159716,7.48,0.0477,0.092629488,1.702585515,1.68,5.611560178,1.490849504,20.87728022,3.729796686,6.113677779,3.766443436,——,-0.171662443,21.18239268,363.8375185,49.83435739,40.65869103,59.34130897,1.071410295,0.268404119,0.802238598,——,75.67269523,94.51220761,1.189332555,-48.59913793,-18.55345369,——
002087.SZ,新野纺织,2006-11-30,-28.18304878,1.363676685,-11.30689044,3.9,0.0775,0.137552021,1.521722088,1.52,5.946302846,1.200083418,18.72473047,2.317195327,3.345650135,3.119502411,——,——,5.985424311,87.10301101,53.37210665,58.86414429,41.13585571,1.213967523,0.109041485,0.613583753,——,281.2846615,67.9207599,0.319960568,-18.42105263,-28.41136202,——
002088.SZ,鲁阳节能,2006-11-30,-12.98399947,-15.51514841,-33.04470623,10.24,0.12,0.123733725,1.831003871,1.83,12.13437936,1.492874629,39.93911267,4.365375013,12.75490647,6.778427491,——,——,1.436230877,10.12418834,22.7151886,64.47583514,35.52416486,2.922059641,0.614971146,2.357518107,——,159.9263997,191.2297963,0.56275887,-40,-26.44598748,——
601872.SH,招商轮船,2006-12-01,-19.4662384,-14.87861306,45.54662838,6.68,0.19,0.210049149,4.891839473,4.9,27.3601389,2.385256029,31.6525036,0.000223881,4.538144253,9.472507887,——,13.62983046,32.20532757,135.1539642,57.93722193,24.44216136,75.55783864,0.991543788,0.458028736,0.906346534,——,34.52877373,44.51825501,2.606521758,216.6666667,24.45465889,——
002090.SZ,金智科技,2006-12-08,-4.785233276,-12.31423718,-17.09113866,9.98,0.0218,0.064680403,0.674083024,0.68,4.43617617,0.724978534,26.22349703,8.312515263,3.210014746,1.452960498,——,31.67797069,-6.767102025,-191.5576324,61.55705994,58.0720383,41.9279617,1.24233827,0.269169211,1.106655255,——,153.9805185,270.956234,0.584489524,-70.50067659,-26.67403449,——
002091.SZ,江苏国泰,2006-12-08,2.661725244,-16.72737936,17.35606894,6.99,0.1,0.207238181,1.913604311,1.91,3.925084609,1.376668654,13.31895584,0.297744827,6.306672754,4.639798902,——,10.34271897,0.951996265,24.16055537,51.39131871,83.96654925,16.03345075,1.905183569,0.58957753,1.557946808,——,62.8860607,58.68399404,1.431159767,-28.57142857,-27.62575731,——
002092.SZ,中泰化学,2006-12-08,0.248323774,-18.98313252,-35.67806798,5.88,0.006,0.142905619,0.068403741,0.07,-0.065753783,0.492599979,5.335199834,0.028185398,0.368536392,0.116299852,——,491.4477122,-2.435669734,——,66.31776651,36.60014171,63.39985829,0.757239419,0.172966726,0.599225414,——,24.11116528,20.26598279,3.732710509,-93.14285714,-14.38391498,——
002093.SZ,国脉科技,2006-12-15,-19.45817519,3.772996965,-3.852410076,9.25,0.0139,0.020544447,0.420082461,0.42,17.19568621,0.483210817,59.45237156,7.561388896,2.255750437,1.491795033,——,83.96133052,-227.3730869,-2900.719794,20.58143624,60.52370585,39.47629415,5.878421158,0.205602619,3.205168239,——,3252.940567,228.9168993,0.027667275,-60.84507042,-40.18504989,——
002094.SZ,青岛金王,2006-12-15,-5.686635576,-18.94457256,-22.56593625,4.54,-0.028,-0.01974201,-0.666776434,-0.67,-3.949465812,-0.245212359,10.82612149,0.596741094,-0.554491688,-1.703515275,——,——,-28.16642433,——,40.08136044,75.95659574,24.04340426,1.960469657,0.449004094,1.495599131,——,119.6979583,78.01920886,0.751892524,-171.7948718,-39.30313893,——
002095.SZ,生意宝,2006-12-15,-7.473151586,-18.77919065,-16.06364369,21.07,0.03,0.06407218,0.714336159,0.71,14.8927387,1.007872568,32.4602663,6.273630436,3.274656955,2.700142022,——,3.442414248,-82.88761723,-391.9766958,29.03448417,90.02190318,9.978096822,3.195012081,2.050083838,3.179098963,——,12.51249251,12.28875945,7.192811496,-25,-31.74251337,——
601991.SH,大唐发电,2006-12-20,-6.605258786,-8.945060975,-35.90571558,2.35,0.0236,0.160450768,1.085362781,1.04,4.047394095,1.052634971,16.27543289,0.000623393,0.588767812,1.234270034,——,2.466149671,30.75991776,620.9077671,70.78595406,13.07149076,86.92850924,0.467946518,0.13528625,0.424071559,——,18.25804831,64.76544969,4.929332998,21.02564103,-2.33497178,——
002096.SZ,南岭民爆,2006-12-22,-7.823301576,-6.658863375,-3.674362496,6.57,-0.0929,-0.06249706,-1.725023375,-1.72,-9.345618269,-0.653272823,23.29072533,2.461707854,0.522191833,-4.715833542,——,——,3.700635239,——,40.81231256,46.46652379,53.53347621,1.299845453,0.299584075,1.103496727,——,80.59088592,114.9713959,1.11675159,-35.62043796,-23.93885197,——
002097.SZ,山河智能,2006-12-22,-5.115360166,10.11268515,3.730174314,7.09,0.1244,0.192465804,2.670797416,2.68,8.599912154,1.291228364,27.20362644,2.209170709,3.535999607,4.157423522,——,-0.601021007,-32.69261821,-334.6467894,68.69518426,62.28316273,37.71683727,1.175962912,0.157719522,0.851386139,——,218.4196432,240.2478495,0.412050852,-15.14324693,-3.215773436,——
002098.SZ,浔兴股份,2006-12-22,-17.2833948,-23.13045165,-8.127309626,5.73,-0.0238,0.012763965,-1.387717096,-1.39,-2.922156234,0.228354603,38.19081276,3.47565995,3.557772922,-2.290695822,——,——,22.30258575,——,63.71112955,44.97848807,55.02151193,0.84140212,0.236151734,0.593960168,——,122.1256891,85.92898002,0.736945688,-36.7816092,-16.88048281,——
601333.SH,广深铁路,2006-12-22,-9.695653816,-23.71878923,-34.13857495,2.54,-0.065,-0.065045513,-1.596398637,-1.6,-12.2431241,-1.259731085,-10.19148421,——,-0.361327249,-6.371301036,——,——,10.4184324,——,20.90515696,17.74630254,82.25369746,1.020585728,0.254197588,0.978301089,——,5.830009771,104.8641724,15.43736692,-218.1818182,-26.36000972,——
002099.SZ,海翔药业,2006-12-26,7.315834324,-6.627920165,-3.792741356,7.82,0.06,0.072544843,1.896189458,1.92,18.26991456,1.793152554,48.2337161,4.489875637,11.54704587,7.009753895,——,-3.333319002,32.71058904,148.2059351,15.54671385,42.91737581,57.08262419,3.005616928,1.382556134,2.100706831,——,251.3308884,68.38138863,0.358093669,-53.84615385,-30.83648567,——
002100.SZ,天康生物,2006-12-26,-0.459438786,31.38541785,55.80724314,16.93,0.31,0.357981733,7.011276029,7.01,16.41656795,3.359772955,31.08606717,1.110139076,10.01451324,14.25264302,——,-0.915755311,25.74249487,140.3332807,52.49366715,61.06939874,38.93060126,1.602580554,0.511432855,0.892712094,——,205.3438495,17.50868834,0.438289241,933.3333333,64.63431473,——
002101.SZ,广东鸿图,2006-12-29,-18.17747686,-17.53100054,-6.510115326,7.26,-0.0894,-0.063173351,-1.079033514,-1.08,-5.406141974,-0.421258991,20.98675833,4.680558804,-1.09765103,-3.146547205,——,——,40.99023524,——,40.49621734,40.70981396,59.29018604,1.135153423,0.232333052,0.798355013,——,106.5602813,111.5889138,0.844592365,-201.7064846,-25.90064752,——
601628.SH,中国人寿,2007-01-09,22.8293505,7.532558135,14.68871356,39.24,0.6,——,4.181147161,4.24,5.128311405,——,——,——,——,——,——,219.9791291,37.09869379,——,89.17333102,——,——,——,——,——,——,——,——,——,-34.7826087,8.181893885,——
002103.SZ,广博股份,2007-01-10,25.99237139,15.89460236,34.03512586,6.38,-0.03,-0.02293852,-1.425349049,-1.43,-4.004370433,-0.683555138,13.9367216,0.832083124,-1.026575282,-3.879598713,——,——,-1.421683135,——,42.25995315,64.74095437,35.25904563,1.531969383,0.203639521,1.250436798,——,59.93168954,95.58486734,1.501709708,-200,-10.60346614,——
002104.SZ,恒宝股份,2007-01-10,9.375812124,14.80009584,36.57766855,9.9,-0.016,-0.015381421,-0.570810943,-0.57,-4.792343112,-0.461447456,20.41683244,11.2402213,2.599491399,-2.283243773,——,——,-13.41970436,——,12.64270907,73.21974727,26.78025273,6.102520963,1.368835035,5.220950708,——,94.65173512,48.02347916,0.950854201,-144.4444444,-25.20527465,——
002105.SZ,信隆健康,2007-01-12,40.52610154,1.382425345,49.41876975,7.91,-0.018,-0.009657429,-1.191652737,-1.19,-4.408503344,-0.223412158,10.87761665,1.821375174,3.916420152,-2.386629928,——,——,26.89196211,——,62.07988913,60.31007174,39.68992826,1.140288079,0.429041011,0.856382563,——,97.26489192,142.1643948,0.925308179,10,-31.96086257,——
002106.SZ,莱宝高科,2007-01-12,35.01608333,39.06521285,94.61509537,14.78,0.0949,0.103403038,1.639248657,1.64,6.145629218,1.363104237,13.77652879,3.663144486,8.187436121,6.490118328,——,1.117430461,25.80285184,349.6230517,23.35368229,73.24757364,26.75242636,3.630622469,2.023566544,3.118592317,——,52.1625265,101.9052813,1.72537655,732.4561404,21.3239142,——
002107.SZ,沃华医药,2007-01-24,-18.63327317,0.212799215,35.09564988,11.92,0.23,0.184259502,13.04355227,12.78,19.33169714,10.17135548,77.97326356,4.326084539,21.09386831,25.77575176,24.2775,6.386624228,14.77701707,69.77524114,23.82172299,64.89863497,35.10136503,2.972760027,1.769253995,2.514249955,0.45515528,172.3623694,40.6723597,1.044311474,155.5555556,15.77466216,——
002108.SZ,沧州明珠,2007-01-24,-3.450043186,-10.9569245,-11.326591,3.92,0.0207,0.030450625,0.891258016,3.12,9.143270456,0.909374461,12.07336121,1.722390089,4.195349925,2.847365137,——,93.68791645,11.01946813,——,28.24192942,40.06234259,59.93765741,1.725548848,0.164599197,1.320049694,——,119.3851196,314.7704469,0.753862796,0.975609756,-43.64404115,——
002109.SZ,兴化股份,2007-01-26,-12.522239,-13.70416935,-36.7906859,3.2,0.0053,0.008308334,0.150603232,0.15,1.505193776,0.208732031,7.651394434,——,2.442124768,0.559624222,——,——,10.47264737,816.388996,11.25157486,27.42353881,72.57646119,2.437306701,1.238268418,2.23649295,——,22.09911755,102.6103448,4.072560807,-89.5256917,-29.87675646,——
002110.SZ,三钢闽光,2007-01-26,-18.16097025,-24.54004383,-28.28473257,7.33,0.205,0.286980603,2.653926722,2.65,4.738628941,2.316832614,10.67522975,2.270621358,12.34416959,7.87285191,——,1.888961145,1.550332147,24.44731016,37.69133038,54.58061437,45.41938563,1.563914613,0.495573363,1.265604182,——,31.79663062,2.24379957,2.830488585,-47.70408163,27.62687565,——
002111.SZ,威海广泰,2007-01-26,-6.043510236,-7.149987895,19.36253334,16.49,0.14,0.173138855,1.803871257,1.8,12.21372256,1.413252593,34.30419698,5.786346272,8.71271503,5.634567416,——,5.327872518,-37.90246692,-326.4260596,33.45769344,63.41455967,36.58544033,2.062036011,0.155765179,1.155994343,——,386.9059582,226.6746253,0.232614665,-12.5,24.84733765,——
